"NEXUS","Customer Flying History","09/07/2018",
"     ","",
"Customer Name","Route","Departure","Departure","A/C","Rotation",
"","","Date","Time","","",
 
"ABU DHABI AVIATION","7148","18/06/2018","22:50","ADH","TUU-TUU-TUU",
"ABU DHABI AVIATION","7151","19/06/2018","10:45","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7155","19/06/2018","11:25","ADH","TUU-TUU-TUU",
"ABU DHABI AVIATION","7159","19/06/2018","13:30","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7161","19/06/2018","21:30","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7162","20/06/2018","06:45","ADH","TUU-TUU-TUU",
"ABU DHABI AVIATION","7168","20/06/2018","14:50","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7169","20/06/2018","15:50","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7170","21/06/2018","04:00","ADH","TUU-TUU-TUU",
"ABU DHABI AVIATION","7172","21/06/2018","07:45","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7173","21/06/2018","10:30","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7185","22/06/2018","19:00","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7186","22/06/2018","16:00","ADH","TUU-TUU-TUU",
"ABU DHABI AVIATION","7187","22/06/2018","23:00","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7190","23/06/2018","04:45","ADH","TUU-TUU-TUU",
"ABU DHABI AVIATION","7193","23/06/2018","17:00","ADH","TUU-TUU-TUU",
"ABU DHABI AVIATION","7202","24/06/2018","13:00","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7209","25/06/2018","23:40","ADH","TUU-TUU",
"ABU DHABI AVIATION","7251","29/06/2018","07:30","ADH","JED-TUU-JED-TUU-JED",
"ABU DHABI AVIATION","7264","01/07/2018","04:00","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7265","01/07/2018","06:00","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7266","01/07/2018","06:30","ADH","SSH-SSH-SSH",
"ABU DHABI AVIATION","7270","01/07/2018","17:45","ADH","HBE-SSH-HBE",
"ABU DHABI AVIATION","7283","03/07/2018","09:00","ADH","SSH-A43-YNB-JED",
"ABU DHABI AVIATION","7312","08/07/2018","15:30","ADH","A44-A45-A44",
"C-130 ROYAL SAUDI AIRFORCE","4084","23/03/2017","09:25","ADH","JED-CMN",
"C-130 ROYAL SAUDI AIRFORCE","4213","01/04/2017","02:20","ADH","JED-JFK-PHL",
"C-130 ROYAL SAUDI AIRFORCE","4456","15/05/2017","06:00","ADH","RUH-JED-ISB-RUH",
"C-130 ROYAL SAUDI AIRFORCE","4804","06/08/2017","02:40","ADH","RUH-ISB-RUH",
"C-130 ROYAL SAUDI AIRFORCE","4820","29/07/2017","03:30","ADH","RUH-GIZ-RUH",
"C-130 ROYAL SAUDI AIRFORCE","4842","07/08/2017","11:10","ADH","RUH-ISB-RUH",
"C-130 ROYAL SAUDI AIRFORCE","5621","03/12/2017","06:45","ADH","RUH-AHB-RUH",
"C-130 ROYAL SAUDI AIRFORCE","6124","14/02/2018","05:45","ADH","TUU-RUH",
"C-130 ROYAL SAUDI AIRFORCE","6339","14/03/2018","16:55","ADH","RUH-AHB",
"C-130 ROYAL SAUDI AIRFORCE","6463","28/03/2018","16:55","ADH","RUH-AHB",
"C-130 ROYAL SAUDI AIRFORCE","6616","17/04/2018","12:00","ADH","RUH-JED-RUH",
"C-130 ROYAL SAUDI AIRFORCE","7259","03/07/2018","13:05","ADH","RUH-DXB-RUH",
"NEXUS CASH TICKET","3713","09/01/2017","22:00","ADH","RUH-IST-ADA-IST-RUH",
"NEXUS CASH TICKET","3864","06/02/2017","12:00","ADH","JED-DMM-JED",
"NEXUS CASH TICKET","4002","01/03/2017","08:45","ADH","RUH-DXB-RUH",
"NEXUS CASH TICKET","4013","02/03/2017","04:00","ADH","JED-DMM-JED",
"NEXUS CASH TICKET","4058","08/03/2017","20:59","ADH","JED-RUH",
"NEXUS CASH TICKET","4163","27/03/2017","03:45","ADH","RUH-AHB-RUH",
"NEXUS CASH TICKET","4447","25/05/2017","15:40","ADH","JED-DAC",
"NEXUS CASH TICKET","4494","20/05/2017","20:15","ADH","JED-HYD",
"NEXUS CASH TICKET","4567","03/07/2017","12:15","ADH","JED-SSH-CAI",
"NEXUS CASH TICKET","4585","20/06/2017","21:20","ADH","AHB-JED-AHB",
"NEXUS CASH TICKET","4802","15/08/2017","23:00","ADH","DMM-IST-DMM",
"NEXUS CASH TICKET","4831","31/07/2017","20:25","ADH","JED-AMM-JED",
"NEXUS CASH TICKET","4845","19/08/2017","22:55","ADH","JED-LHR-JED",
"NEXUS CASH TICKET","5501","24/11/2017","14:20","ADH","JED-AUH-MNL",
"NEXUS CASH TICKET","5641","07/12/2017","08:05","ADH","OPO-MAD-FCO-LIS-OPO",
"NEXUS CASH TICKET","5983","07/02/2018","03:35","ADH","JED-ATH-JED",
"NEXUS CASH TICKET","6387","19/03/2018","20:40","ADH","JED-BOM",
"NEXUS CASH TICKET","6462","29/03/2018","17:15","ADH","JED-DAC",
"NEXUS CASH TICKET","6567","12/04/2018","13:00","ADH","JED-CAI",
"NEXUS CASH TICKET","6652","20/04/2018","07:00","ADH","JED-RUH-JED",
"NEXUS CASH TICKET","6669","26/04/2018","10:40","ADH","CAS-JED",
"NEXUS CASH TICKET","7063","22/06/2018","09:20","ADH","JED-GIZ-JED",
"NEXUS CASH TICKET","7205","25/06/2018","14:40","ADH","GIZ-JED",
"DATA WISE","4127","01/04/2017","16:20","ADH","HYD-DXB-KGL-DXB-HYD",
"DOW CHEMICAL","7309","08/07/2018","19:22","ADH","MBS-JED-MBS",
"ARABIAN INTERNATIONAL TRANSPORT","4200","11/04/2017","10:00","ADH","CAI-RUH-CAI-XCR",
"ARABIAN INTERNATIONAL TRANSPORT","4400","03/05/2017","08:00","ADH","HER-RUH-CAI",
"DEER JET","4103","20/03/2017","04:00","ADH","MCT-ADD",
"SPACE CARGO INC","3767","26/01/2017","12:00","ADH","LAQ-LAQ",
"SOVAIR CHARTER","3785","27/01/2017","12:00","ADH","ACC-BJL",
"ALPHALAND AVIATION","3792","28/01/2017","12:00","ADH","MNL-XSP",
"AL RUSHAID AVIATION LTD","3871","06/02/2017","10:30","ADH","RUH-DMM-MUC",
"AL RUSHAID AVIATION LTD","3904","16/02/2017","10:10","ADH","SHJ-BAH-MCT-SHJ",
"AL RUSHAID AVIATION LTD","3933","18/02/2017","08:45","ADH","SHJ-BAH-RUH-SHJ",
"AL RUSHAID AVIATION LTD","3934","19/02/2017","06:30","ADH","SHJ-MCT-BAH-SHJ",
"AL RUSHAID AVIATION LTD","3977","26/02/2017","13:00","CNT","SHJ-RUH-BAH",
"AL RUSHAID AVIATION LTD","4243","06/04/2017","09:00","ADH","SHJ-BAH-MCT-BAH-SHJ",
"AL RUSHAID AVIATION LTD","4492","21/05/2017","05:00","ADH","SHJ-BAH-RUH-DXB-JED",
"SWISS AIR-AMBULANCE LTD","4097","16/03/2017","07:50","ADH","ZRH-ADA",
"NEXUS DAMMAM","4029","13/03/2017","01:00","ADH","DPS-HND",
"NEXUS ASIA","4434","06/05/2017","12:10","ADH","MNL-BWN-MNL",
"NEXUS ASIA","4741","25/06/2017","11:35","ADH","MNL-REP-HAN-MNL",
"NEXUS ASIA","4742","27/06/2017","14:45","ADH","MNL-SGN-MNL",
"NEXUS ASIA","4743","29/06/2017","20:00","ADH","MNL-DPS-MNL",
"NEXUS ASIA","4744","05/07/2017","12:45","ADH","MNL-CGK-MNL",
"NEXUS ASIA","5427","29/10/2017","23:40","ADH","MNL-KUL",
"NEXUS ASIA","5428","31/10/2017","08:45","ADH","SZB-AOR-KUL-MNL",
"NEXUS ASIA","5429","31/10/2017","06:55","ADH","MNL-BKK-MNL",
"NEXUS ASIA","5430","26/10/2017","12:45","ADH","MNL-KUL-MNL",
"NORAH ALZEER ACCOUNT","4470","08/06/2017","15:30","ADH","RUH-JED",
"NORAH ALZEER ACCOUNT","4850","03/08/2017","15:00","ADH","RUH-JED",
"NORAH ALZEER ACCOUNT","4892","15/08/2017","06:35","ADH","RUH-DXB-RUH",
"NORAH ALZEER ACCOUNT","5253","10/10/2017","07:00","ADH","RUH-JED-RUH",
"WAMAR INTERNATIONAL","4478","19/05/2017","01:20","ADH","DMM-DXB-CDG-DXB-DMM",
"WAMAR INTERNATIONAL","4501","23/05/2017","08:30","ADH","DMM-RUH-DMM",
"WAMAR INTERNATIONAL","4533","28/05/2017","16:30","ADH","DMM-RUH-DMM",
"WAMAR INTERNATIONAL","4579","12/06/2017","19:30","ADH","DMM-RUH-DMM",
"WAMAR INTERNATIONAL","4582","10/06/2017","09:00","ADH","DMM-JED-RUH-AHB-DMM",
"WAMAR INTERNATIONAL","4632","30/06/2017","16:40","ADH","BLR-AUH-DMM",
"WAMAR INTERNATIONAL","4633","01/07/2017","12:30","ADH","DMM-RUH-AHB-DMM",
"WAMAR INTERNATIONAL","4642","21/06/2017","09:00","ADH","RUH-JED-RUH",
"WAMAR INTERNATIONAL","4799","24/07/2017","17:10","ADH","DMM-JED-DMM",
"WAMAR INTERNATIONAL","4868","09/08/2017","07:55","ADH","DMM-AHB-DMM",
"WAMAR INTERNATIONAL","4877","09/09/2017","04:50","ADH","BLR-DXB-DMM",
"WAMAR INTERNATIONAL","4905","15/08/2017","13:15","ADH","DMM-DXB-DMM",
"WAMAR INTERNATIONAL","4913","16/08/2017","06:35","ADH","RUH-DXB-RUH",
"WAMAR INTERNATIONAL","5084","16/09/2017","18:25","ADH","DMM-AHB-DMM",
"WAMAR INTERNATIONAL","5173","27/09/2017","04:00","ADH","DMM-JED-DMM",
"WAMAR INTERNATIONAL","5237","09/10/2017","17:10","ADH","DMM-RUH",
"WAMAR INTERNATIONAL","5288","15/10/2017","15:05","ADH","DMM-DXB-DMM",
"WAMAR INTERNATIONAL","5309","18/10/2017","09:30","ADH","DMM-HAS-DMM",
"WAMAR INTERNATIONAL","5389","13/11/2017","06:20","ADH","DMM-TUU-RUH-DMM",
"WAMAR INTERNATIONAL","5452","08/11/2017","15:00","ADH","RUH-JED-RUH",
"WAMAR INTERNATIONAL","5467","22/12/2017","16:00","ADH","RUH-MNL-RUH",
"WAMAR INTERNATIONAL","5520","19/11/2017","15:50","ADH","HYD-DXB-HYD",
"WAMAR INTERNATIONAL","5533","27/11/2017","14:00","ADH","DMM-RUH-DMM",
"WAMAR INTERNATIONAL","5560","26/11/2017","00:25","ADH","DMM-AHB-DMM",
"WAMAR INTERNATIONAL","5825","03/01/2018","23:25","ADH","BAH-IST",
"WAMAR INTERNATIONAL","5931","16/01/2018","14:45","ADH","RUH-AHB",
"WAMAR INTERNATIONAL","6032","29/01/2018","14:45","ADH","BAH-HYD-BAH",
"WAMAR INTERNATIONAL","6067","04/02/2018","19:45","ADH","DMM-HAS",
"WAMAR INTERNATIONAL","6272","04/03/2018","16:05","ADH","DMM-RUH-JED",
"WAMAR INTERNATIONAL","6375","20/03/2018","04:00","ADH","DMM-RUH-DMM",
"WAMAR INTERNATIONAL","6473","29/03/2018","15:00","ADH","JED-RUH",
"WAMAR INTERNATIONAL","6690","09/05/2018","16:20","ADH","DMM-MNL",
"WAMAR INTERNATIONAL","6738","02/05/2018","18:35","ADH","DMM-CGK",
"WAMAR INTERNATIONAL","6814","07/05/2018","10:55","ADH","CGK-DMM",
"WAMAR INTERNATIONAL","6870","13/05/2018","18:00","ADH","DMM-AHB",
"WAMAR INTERNATIONAL","6885","26/05/2018","04:00","ADH","DMM-RUH-DMM",
"WAMAR INTERNATIONAL","6978","31/05/2018","07:00","ADH","JED-RUH",
"WAMAR INTERNATIONAL","7055","10/06/2018","15:00","ADH","DMM-JED",
"SCOT","4537","27/05/2017","23:00","ADH","OEY-OEY",
"SCOT","4555","01/06/2017","10:00","ADH","HAS-HAS",
"SCOT","4560","03/06/2017","12:00","ADH","KWI-KWI",
"SCOT","4592","07/06/2017","19:00","ADH","KWI-KWI-KWI",
"SCOT","4610","12/06/2017","20:00","ADH","KWI-KWI",
"SCOT","4613","13/06/2017","20:00","ADH","KWI-KWI",
"SCOT","4638","20/06/2017","00:00","ADH","JED-JED",
"SCOT","4656","22/06/2017","09:00","ADH","ELQ-ELQ",
"SCOT","4671","23/06/2017","18:00","ADH","DHA-DHA",
"SCOT","4675","24/06/2017","16:00","ADH","JED-JED",
"SCOT","5131","20/09/2017","00:00","ADH","JED-JED-JED",
"SCOT","5132","20/09/2017","06:00","ADH","JED-JED-JED",
"SCOT","5204","30/09/2017","04:00","ADH","KWI-KWI",
"SCOT","5207","30/09/2017","22:00","ADH","ELQ-ELQ",
"SCOT","5232","05/10/2017","19:00","ADH","KWI-KWI-KWI",
"SCOT","5243","08/10/2017","13:00","ADH","DHA-DHA-DHA",
"SCOT","5281","14/10/2017","03:00","ADH","ELQ-ELQ-ELQ",
"SCOT","5335","21/10/2017","13:30","ADH","JED-JED",
"SCOT","5359","25/10/2017","02:00","ADH","DHA-DHA",
"SCOT","5370","28/10/2017","05:40","ADH","TUU-TUU-TUU",
"SCOT","5394","30/10/2017","03:00","ADH","JED-JED",
"SCOT","5414","01/11/2017","21:00","ADH","JED-JED",
"SCOT","5465","07/11/2017","23:30","ADH","KWI-KWI",
"SCOT","5606","29/11/2017","00:00","ADH","JED-JED",
"SCOT","5617","29/11/2017","09:00","ADH","JED-JED-JED",
"SCOT","5642","05/12/2017","09:00","ADH","AUH-AUH-AUH",
"SCOT","5670","10/12/2017","05:00","ADH","JED-JED",
"SCOT","5687","12/12/2017","12:00","ADH","DHA-DHA",
"SCOT","5697","14/12/2017","12:00","ADH","KWI-KWI",
"SCOT","5703","14/12/2017","16:45","ADH","JED-JED",
"SCOT","5770","23/12/2017","17:00","ADH","KWI-KWI",
"SCOT","5772","24/12/2017","03:00","ADH","RUH-JED",
"SCOT","5835","05/01/2018","10:00","ADH","JED-JED",
"SCOT","5848","07/01/2018","04:00","ADH","JED-JED",
"SCOT","5854","07/01/2018","22:00","ADH","ELQ-ELQ",
"SCOT","5868","08/01/2018","18:00","ADH","DXB-DXB",
"SCOT","6051","01/02/2018","05:30","ADH","DXB-DXB",
"SCOT","6086","07/02/2018","03:00","ADH","KWI-KWI",
"SCOT","6238","28/02/2018","17:00","ADH","DMM-DMM",
"SCOT","6255","02/03/2018","16:00","ADH","KWI-KWI",
"SCOT","6443","27/03/2018","04:30","ADH","JED-JED",
"SCOT","6637","18/04/2018","06:00","ADH","RUH-DHA",
"SCOT","6643","18/04/2018","20:30","ADH","KWI-KWI",
"SCOT","6686","24/04/2018","08:00","ADH","KWI-KWI",
"SCOT","6717","28/04/2018","13:30","ADH","DHA-DHA",
"SCOT","6886","16/05/2018","15:00","ADH","JED-JED",
"SCOT","6891","17/05/2018","16:00","ADH","JED-JED",
"ROYAL SAUDI GUARD","4732","21/07/2017","01:10","ADH","JED-CMN",
"ROYAL SAUDI GUARD","4989","30/08/2017","15:25","ADH","JFK-MCO",
"ROYAL SAUDI GUARD","5030","05/09/2017","13:52","ADH","NAS-JFK",
"ROYAL SAUDI GUARD","5260","12/10/2017","04:00","ADH","JED-DMM-JED",
"ROYAL SAUDI GUARD","5851","08/01/2018","19:10","ADH","VIE-ZRH",
"ROYAL SAUDI GUARD","5929","16/01/2018","14:20","ADH","ZRH-CDG",
"ROYAL SAUDI GUARD","7016","16/06/2018","05:10","ADH","CDG-CPH-CDG",
"ROYAL SAUDI GUARD","7081","14/06/2018","04:20","ADH","LHR-CDG",
"ADS","4747","13/07/2017","07:30","ADH","JED-BAH-MCT",
"VISTAJET LIMITED","5330","22/10/2017","15:00","ADH","SJC-RUH-DWC",
"VISTAJET LIMITED","5331","25/10/2017","13:25","ADH","IST-RUH-LTN",
"VISTAJET LIMITED","5337","23/10/2017","22:00","ADH","LTN-RUH-DXB",
"VISTAJET LIMITED","5338","23/10/2017","10:00","ADH","DXB-RUH-DWC",
"VISTAJET LIMITED","5342","25/10/2017","13:00","ADH","DUS-JED-LCA",
"VISTAJET LIMITED","5351","26/10/2017","08:45","ADH","BOM-RUH-DXB",
"VISTAJET LIMITED","5371","31/10/2017","10:25","ADH","DXB-RUH-ADJ",
"VISTAJET LIMITED","5381","02/11/2017","06:00","ADH","FAO-DXB",
"VISTAJET LIMITED","5385","03/11/2017","08:30","ADH","DXB-JED-LTN",
"VISTAJET LIMITED","5386","31/10/2017","07:15","ADH","DXB-LOS",
"VISTAJET LIMITED","5405","06/11/2017","08:00","ADH","CAI-RUH-BAH",
"VISTAJET LIMITED","5417","03/11/2017","05:00","ADH","KWI-JED-CAI",
"VISTAJET LIMITED","5423","09/11/2017","09:00","ADH","VKO-RUH-DEL",
"VISTAJET LIMITED","5431","08/11/2017","08:45","ADH","AMD-RUH-DWC",
"VISTAJET LIMITED","5432","09/11/2017","13:00","ADH","DWC-RUH-DXB",
"VISTAJET LIMITED","5435","07/11/2017","09:00","ADH","BAH-RUH-DUB",
"VISTAJET LIMITED","5439","13/11/2017","12:00","ADH","DXB-RUH-BAH",
"VISTAJET LIMITED","5466","10/11/2017","09:30","ADH","DO1-KWI",
"VISTAJET LIMITED","5468","14/11/2017","09:10","ADH","CAI-RUH-LTN",
"VISTAJET LIMITED","5469","13/11/2017","10:00","ADH","DXB-JED-FIH",
"VISTAJET LIMITED","5482","18/11/2017","16:00","ADH","BAH-RUH-BAH",
"VISTAJET LIMITED","5494","21/11/2017","16:00","ADH","LTN-RUH-ADJ",
"VISTAJET LIMITED","5496","14/11/2017","11:00","ADH","DXB-RUH-BOM",
"VISTAJET LIMITED","5497","15/11/2017","09:25","ADH","BAH-DMM-HEL",
"VISTAJET LIMITED","5504","18/11/2017","04:30","ADH","DXB-RUH-VCE",
"VISTAJET LIMITED","5507","19/11/2017","05:30","ADH","KWI-RUH-VCE",
"VISTAJET LIMITED","5511","18/11/2017","10:05","ADH","SVO-JED-IST",
"VISTAJET LIMITED","5518","18/11/2017","15:45","ADH","DWC-RUH-DWC",
"VISTAJET LIMITED","5544","28/11/2017","13:00","ADH","XBX-DO1",
"VISTAJET LIMITED","5572","05/12/2017","05:15","ADH","DWC-RUH-AZI",
"VISTAJET LIMITED","5588","30/11/2017","09:30","ADH","DXB-ULH-HKG",
"VISTAJET LIMITED","5594","28/11/2017","13:00","ADH","DXB-RUH-CAI",
"VISTAJET LIMITED","5596","27/11/2017","21:40","ADH","KWI-CAI",
"VISTAJET LIMITED","5597","29/11/2017","07:00","ADH","ADJ-RUH-DWC",
"VISTAJET LIMITED","5607","30/11/2017","14:00","ADH","ABV-RUH-MFM",
"VISTAJET LIMITED","5616","02/12/2017","10:00","ADH","KWI-ADJ",
"VISTAJET LIMITED","5618","04/12/2017","09:00","ADH","MFM-RUH-AUH",
"VISTAJET LIMITED","5619","05/12/2017","06:00","ADH","KWI-RUH-KWI",
"VISTAJET LIMITED","5627","01/12/2017","09:30","ADH","DXB-LCA",
"VISTAJET LIMITED","5645","06/12/2017","09:00","ADH","AZI-RUH-KWI",
"VISTAJET LIMITED","5647","10/01/2018","10:00","ADH","DXB-RUH-DXB",
"VISTAJET LIMITED","5648","06/12/2017","18:00","ADH","AMM-AZI",
"VISTAJET LIMITED","5649","07/12/2017","05:45","ADH","AUH-RUH-BOM",
"VISTAJET LIMITED","5662","09/12/2017","16:00","ADH","VKO-RUH-DXB-RUH-DXB",
"VISTAJET LIMITED","5669","16/12/2017","21:30","ADH","DXB-RUH-KWI",
"VISTAJET LIMITED","5678","11/12/2017","20:00","ADH","CAI-RUH-WAW",
"VISTAJET LIMITED","5684","13/12/2017","22:35","ADH","CAI-ULH-CAI",
"VISTAJET LIMITED","5685","13/12/2017","12:00","ADH","GVA-ULH-CAI",
"VISTAJET LIMITED","5693","14/12/2017","10:15","ADH","ATH-JED-LBG",
"VISTAJET LIMITED","5696","14/12/2017","15:00","ADH","CAI-ULH-HRG",
"VISTAJET LIMITED","5708","16/12/2017","22:00","ADH","LTN-JED-CAI",
"VISTAJET LIMITED","5710","16/12/2017","13:00","ADH","LTN-OEY-DWC",
"VISTAJET LIMITED","5720","18/12/2017","05:00","ADH","MUC-ULH-FAB",
"VISTAJET LIMITED","5722","19/12/2017","09:00","ADH","LTN-RUH-BEY",
"VISTAJET LIMITED","5729","23/12/2017","06:30","ADH","KWI-RUH-BRN",
"VISTAJET LIMITED","5732","19/12/2017","14:00","ADH","KWI-BEY-KWI",
"VISTAJET LIMITED","5754","22/12/2017","11:00","ADH","FAB-ADJ",
"VISTAJET LIMITED","5755","21/12/2017","15:00","ADH","FAB-ULH-CAI",
"VISTAJET LIMITED","5757","21/12/2017","15:00","ADH","DO1-LIN",
"VISTAJET LIMITED","5759","26/12/2017","16:30","ADH","MLE-RUH-LTN",
"VISTAJET LIMITED","5764","23/12/2017","12:00","ADH","DXB-JED-GVA",
"VISTAJET LIMITED","5767","24/12/2017","19:05","ADH","DXB-JED-DWC",
"VISTAJET LIMITED","5769","24/12/2017","15:30","ADH","INN-JED-CAI",
"VISTAJET LIMITED","5774","02/01/2018","13:30","ADH","BRN-RUH-GAN",
"VISTAJET LIMITED","5780","26/12/2017","11:30","ADH","SEZ-RUH-KWI",
"VISTAJET LIMITED","5786","30/12/2017","18:00","ADH","LTN-RUH-VKO",
"VISTAJET LIMITED","5789","29/12/2017","06:30","ADH","MUC-JED-DXB",
"VISTAJET LIMITED","5792","02/01/2018","00:00","ADH","LCA-AUH",
"VISTAJET LIMITED","5793","31/12/2017","06:40","ADH","DXB-RUH-PEG",
"VISTAJET LIMITED","5794","01/01/2018","12:05","ADH","PEG-MED-MYD",
"VISTAJET LIMITED","5798","29/12/2017","23:59","ADH","LTN-RUH-NCE",
"VISTAJET LIMITED","5802","03/01/2018","12:00","ADH","SEZ-JED-ZAG",
"VISTAJET LIMITED","5805","05/01/2018","12:00","ADH","MLE-SXF",
"VISTAJET LIMITED","5813","06/01/2018","21:00","ADH","LTN-RUH-DWC",
"VISTAJET LIMITED","5816","02/01/2018","15:20","ADH","BRN-RUH-BRN",
"VISTAJET LIMITED","5818","02/01/2018","23:40","ADH","KWI-RUH-LBG",
"VISTAJET LIMITED","5836","11/01/2018","11:00","ADH","VKO-RUH-MLE",
"VISTAJET LIMITED","5842","11/01/2018","08:15","ADH","DXB-RUH-LBG",
"VISTAJET LIMITED","5843","11/01/2018","08:30","ADH","DWC-RUH-LBG",
"VISTAJET LIMITED","5846","11/01/2018","05:45","ADH","SVO-RUH-MLE",
"VISTAJET LIMITED","5849","08/01/2018","03:15","ADH","KWI-HRG",
"VISTAJET LIMITED","5852","08/01/2018","11:00","ADH","LBG-JED-IST",
"VISTAJET LIMITED","5858","10/01/2018","14:00","ADH","KWI-JED-DXB",
"VISTAJET LIMITED","5860","11/01/2018","08:00","ADH","CAI-JED-AAN-RUH-LBG",
"VISTAJET LIMITED","5861","10/01/2018","17:45","ADH","LBG-JED-AAN",
"VISTAJET LIMITED","5870","10/01/2018","06:00","ADH","VKO-RUH-DWC",
"VISTAJET LIMITED","5885","14/01/2018","11:00","ADH","DO1-KWI-AZI",
"VISTAJET LIMITED","5886","13/01/2018","08:00","ADH","SVO-JED-ATH",
"VISTAJET LIMITED","5887","14/01/2018","09:10","ADH","BAH-OEY-LBG",
"VISTAJET LIMITED","5892","20/01/2018","15:00","ADH","LBG-OEY-BAH",
"VISTAJET LIMITED","5893","16/01/2018","08:30","ADH","KWI-RUH-AZI",
"VISTAJET LIMITED","5896","14/01/2018","11:00","ADH","VKO-RUH-BAH",
"VISTAJET LIMITED","5897","13/01/2018","06:50","ADH","DXB-BUD",
"VISTAJET LIMITED","5899","14/01/2018","07:00","ADH","ADJ-DO1",
"VISTAJET LIMITED","5900","17/01/2018","21:00","ADH","EUN-RUH-DXB",
"VISTAJET LIMITED","5901","13/01/2018","17:25","ADH","SVO-JED-FCO",
"VISTAJET LIMITED","5905","14/01/2018","10:00","ADH","DXB-CAI",
"VISTAJET LIMITED","5907","21/01/2018","11:00","ADH","DXB-JED-CAI",
"VISTAJET LIMITED","5909","26/01/2018","15:20","ADH","GVA-RUH-DWC",
"VISTAJET LIMITED","5913","15/01/2018","10:30","ADH","CAI-BAH",
"VISTAJET LIMITED","5916","15/01/2018","14:30","ADH","DWC-RUH-DWC",
"VISTAJET LIMITED","5917","19/01/2018","11:00","ADH","AZI-RUH-DXB",
"VISTAJET LIMITED","5920","19/01/2018","08:30","ADH","FAB-AZI",
"VISTAJET LIMITED","5925","19/01/2018","12:00","ADH","DXB-JED-DXB",
"VISTAJET LIMITED","5926","15/01/2018","21:30","ADH","LTN-RUH-DXB",
"VISTAJET LIMITED","5928","16/01/2018","15:30","ADH","DWC-PFO",
"VISTAJET LIMITED","5939","20/01/2018","14:40","ADH","GVA-JED-SKG",
"VISTAJET LIMITED","5941","23/01/2018","06:45","ADH","MCT-RUH-DXB",
"VISTAJET LIMITED","5942","21/01/2018","11:50","ADH","LBG-JED-KWI",
"VISTAJET LIMITED","5944","20/01/2018","05:00","ADH","DXB-LCA",
"VISTAJET LIMITED","5946","19/01/2018","06:00","ADH","LCA-AZI",
"VISTAJET LIMITED","5950","19/01/2018","01:40","ADH","DWC-MLA",
"VISTAJET LIMITED","5960","24/01/2018","10:20","ADH","AMM-RUH-AMM",
"VISTAJET LIMITED","5961","19/01/2018","23:30","ADH","PFO-DXB",
"VISTAJET LIMITED","5963","19/01/2018","22:00","ADH","TEB-RUH-MLE",
"VISTAJET LIMITED","5966","22/01/2018","17:00","ADH","LTN-RUH-BAH",
"VISTAJET LIMITED","5968","22/01/2018","07:30","ADH","DO1-ADJ",
"VISTAJET LIMITED","5971","27/01/2018","09:00","ADH","MLE-RUH-ASM",
"VISTAJET LIMITED","5978","23/01/2018","09:30","ADH","BAH-RUH-DWC",
"VISTAJET LIMITED","5979","22/01/2018","22:00","ADH","AMM-LBV",
"VISTAJET LIMITED","5987","23/01/2018","15:30","ADH","DXB-RUH-DXB",
"VISTAJET LIMITED","5990","24/01/2018","01:00","ADH","BAH-JED-STN",
"VISTAJET LIMITED","5996","25/01/2018","04:30","ADH","BAH-JED-FAB",
"VISTAJET LIMITED","5999","27/01/2018","09:00","ADH","FAB-RUH-XSP",
"VISTAJET LIMITED","6001","25/01/2018","07:00","ADH","CIA-KWI",
"VISTAJET LIMITED","6003","29/01/2018","10:30","ADH","ZRH-ADJ-BAH",
"VISTAJET LIMITED","6008","27/01/2018","09:05","ADH","LBG-JED-KWI",
"VISTAJET LIMITED","6013","26/01/2018","17:30","ADH","LCA-DXB",
"VISTAJET LIMITED","6014","28/01/2018","18:50","ADH","KWI-CAI",
"VISTAJET LIMITED","6016","28/01/2018","10:00","ADH","TEB-JED-AZI",
"VISTAJET LIMITED","6027","01/02/2018","06:00","ADH","FAO-DXB",
"VISTAJET LIMITED","6029","29/01/2018","12:05","ADH","BAH-ABV",
"VISTAJET LIMITED","6030","31/01/2018","09:00","ADH","DXB-BEY",
"VISTAJET LIMITED","6036","30/01/2018","03:30","ADH","DXB-CAI",
"VISTAJET LIMITED","6037","04/02/2018","12:00","ADH","DXB-LCA",
"VISTAJET LIMITED","6041","01/02/2018","12:50","ADH","AZI-RUH-VKO",
"VISTAJET LIMITED","6046","06/02/2018","07:00","ADH","KWI-RUH-KWI",
"VISTAJET LIMITED","6047","04/02/2018","12:00","ADH","DWC-LCA",
"VISTAJET LIMITED","6052","03/02/2018","13:05","ADH","KWI-ADJ",
"VISTAJET LIMITED","6061","02/02/2018","08:00","ADH","ATH-MLE",
"VISTAJET LIMITED","6063","05/02/2018","07:00","ADH","GVA-MLE",
